open_date,open_price,expiry_date,expiry_price,strike_price_call,delta_call,premium_call,option_loss_call,percentage_profit_loss_call,vault_total_profit_loss_call,vault_apy_call,strike_price_put,delta_put,premium_put,option_loss_put,percentage_profit_loss_put,vault_total_profit_loss_put,vault_apy_put,days_to_end_date
2020-07-03,226.45,2020-07-17,233.43,240.0,0.2598489878343072,0.012746276983133608,0.0,0.012746276983133608,-0.52996177546739,-0.3542784762739878,220.0,0.64856474576937,4.7995061882433845,0.0,0.02119455150471797,1.685284143827103,1.1266093635474224,546
2020-07-17,233.43,2020-07-31,335.25,250.0,0.24793220642780073,0.013267614566987962,0.25428784489187173,-0.24102023032488376,-0.5358776080295204,-0.36766038896762215,220.0,0.7529430480299576,3.3413919777852144,0.0,0.01431432111461772,1.629551969181943,1.1180196781041527,532
2020-07-31,335.25,2020-08-14,425.3,370.0,0.2769747646387805,0.023507519259471532,0.1300258640959323,-0.10651834483646078,-0.3884917483780249,-0.27374418563316427,320.0,0.6619213167130855,10.730449076614974,0.0,0.03200730522480231,1.592442908912457,1.1220881501024071,518
2020-08-14,425.3,2020-08-28,383.56,480.0,0.29583785258628226,0.032461053851105155,0.0,0.032461053851105155,-0.3155894717166332,-0.22855189915986332,390.0,0.7202412912643552,14.120267981133509,6.439999999999998,0.018058471622698122,1.5120393002913337,1.0950284615205097,504
2020-08-28,383.56,2020-09-11,367.94,410.0,0.3137135491548434,0.02317167647963676,0.0,0.02317167647963676,-0.3371076557992201,-0.2511108048300313,360.0,0.7085647619102825,9.870434468037331,0.0,0.025733743007710218,1.4674803759428077,1.0931231371818875,490
2020-09-11,367.94,2020-09-25,348.92,400.0,0.3474514581335584,0.03704411784273839,0.0,0.03704411784273839,-0.35212011880396044,-0.27000807429295287,340.0,0.6939438731515628,15.372101653978675,0.0,0.041778827129365315,1.4055759038476512,1.0778050523201528,476
2020-09-25,348.92,2020-10-09,351.19,370.0,0.33304273351834546,0.024634737669815273,0.0,0.024634737669815273,-0.3752629516439847,-0.29647397694816974,330.0,0.6903635516877912,9.591283877916027,0.0,0.027488489848435247,1.3091042371020776,1.0342490184897366,462
2020-10-09,351.19,2020-10-23,414.53,370.0,0.3219317530202622,0.020209759593109614,0.10742286444889387,-0.08721310485578426,-0.39028316590479073,-0.3179762400786799,330.0,0.7311215224197094,6.784724399020277,0.0,0.01931924143346985,1.247328568559142,1.0162386775091223,448
2020-10-23,414.53,2020-11-06,417.08,450.0,0.2822222263301116,0.02106580979677801,0.0,0.02106580979677801,-0.33202718253434504,-0.27923945074893075,390.0,0.7237081989649539,8.513082693016315,0.0,0.02053671071578973,1.2047347653309481,1.0131985929626637,434
2020-11-06,417.08,2020-11-20,471.65,450.0,0.3078969347311778,0.024595686235565087,0.04590268207357146,-0.021306995838006375,-0.3458082612729916,-0.3005238461062903,390.0,0.7125561316098672,10.978779042496399,0.0,0.026322957328321663,1.1603679144325731,1.008414973256879,420
2020-11-20,471.65,2020-12-04,616.54,520.0,0.2861763918840822,0.02519179606525015,0.15658351445161703,-0.13139171838636687,-0.3315659395285444,-0.2980826796254155,440.0,0.7302936960876665,10.484183090928852,0.0,0.022228735483788512,1.104959164176107,0.9933746180400962,406
2020-12-04,616.54,2020-12-18,643.59,690.0,0.2992350677733511,0.03151943986788837,0.0,0.03151943986788837,-0.2304539634025935,-0.21458085878047609,580.0,0.6850395286663613,20.463406498791954,0.0,0.0331907199837674,1.0591860618943518,0.9862319198761185,392
2020-12-18,643.59,2021-01-01,737.28,730.0,0.29503799740594405,0.0332920928963567,0.009874131944444408,0.023417960951912294,-0.2539684596773415,-0.2452340946619832,600.0,0.6855661456390371,25.62738363481293,0.0,0.03981942484316557,0.993035769743174,0.9588837459160278,378
2021-01-01,737.28,2021-01-15,1231.5,840.0,0.28650705507547025,0.03193236803570047,0.31790499390986604,-0.28597262587416555,-0.2710392344211434,-0.2717838477025202,680.0,0.7065485452317226,26.701321760590275,0.0,0.03621598546087006,0.9167133466888071,0.9192317899489412,364
2021-01-15,1231.5,2021-01-29,1332.2,1600.0,0.32146333291789975,0.06801669747935997,0.0,0.06801669747935997,0.020914312243707434,0.021810639911294897,1120.0,0.6730306574488316,110.21889399107931,0.0,0.08949971091439651,0.8497237772647606,0.8861405105761074,350
2021-01-29,1332.2,2021-02-12,1788.3,1680.0,0.2991257670779667,0.05374643140309602,0.060560308673041414,-0.006813877269945395,-0.04410266744594893,-0.04790914767193857,1200.0,0.6938408987360215,88.3046910135397,0.0,0.06628486039148754,0.6977735365457987,0.7579980382119539,336
2021-02-12,1788.3,2021-02-26,1481.2,2080.0,0.322022535649456,0.04712964372603929,0.0,0.04712964372603929,-0.03754461457184333,-0.04255833639354911,1600.0,0.7152726062200646,91.2596034610192,118.79999999999995,-0.015400322395001264,0.5922326196420529,0.6713195843768612,322
2021-02-26,1481.2,2021-03-12,1827.4,1760.0,0.291927853327865,0.04126059995681843,0.03688300317390833,0.004377596782910102,-0.08086320428918725,-0.09582814794010827,1320.0,0.7208867579418041,73.32266344838695,0.0,0.04950220324627798,0.6171370515934951,0.7313474799728107,308
2021-03-12,1827.4,2021-03-26,1586.1,2000.0,0.37449260888574076,0.04899621301019201,0.0,0.04899621301019201,-0.0848692775955272,-0.10536491946383479,1680.0,0.6946936762948309,82.8393211569504,93.90000000000009,-0.006052686244418127,0.5408610354427374,0.6714771358387727,294
2021-03-26,1586.1,2021-04-09,2080.7,1750.0,0.2938797146022223,0.02704360798319859,0.1589368962368433,-0.1318932882536447,-0.12761293982328104,-0.1663525822696342,1500.0,0.6626601475600087,64.52747867586174,0.0,0.040683108679062954,0.5502441770486495,0.717282587938418,280
2021-04-09,2080.7,2021-04-23,2400.1,2250.0,0.3032588937914679,0.02422528692011207,0.06253906087246361,-0.03831377395235154,0.004930670817822946,0.006765770107163066,1950.0,0.7237270858178604,45.98413639737646,0.0,0.022100320275569022,0.48964095229370197,0.6718757428090272,266
2021-04-23,2400.1,2021-05-07,3490.9,2700.0,0.2933314184551671,0.03112856666641408,0.22656048583459854,-0.19543191916818445,0.04496731220525141,0.06513122601157446,2200.0,0.717440285220114,83.14883222231276,0.0,0.03464390326332768,0.4574312547833652,0.6625492380790806,252
2021-05-07,3490.9,2021-05-21,2773.2,3950.0,0.2980494199513517,0.03359470687236185,0.0,0.03359470687236185,0.2987929015589277,0.4582328112143219,3250.0,0.6931176699718248,128.27040472192607,476.8000000000002,-0.09983946697931023,0.4086307860961067,0.6266816677524326,238
2021-05-21,2773.2,2021-06-04,2857.1,3450.0,0.30634301234852346,0.054337766076049177,0.0,0.054337766076049177,0.2565785146956203,0.41808552617813133,2500.0,0.6819879304472727,240.10676302748686,0.0,0.08658112037627538,0.564866192665803,0.9204292871563308,224
2021-06-04,2857.1,2021-06-18,2373.3,3400.0,0.28413665341467054,0.039095213265925674,0.0,0.039095213265925674,0.19181779798352006,0.3333976012570706,2600.0,0.6896503264647929,169.48690530149975,226.69999999999982,-0.02002488351772779,0.4401742891721703,0.7650648359421054,210
2021-06-18,2373.3,2021-07-02,2106.3,2700.0,0.27870139811235706,0.029694365474553147,0.0,0.029694365474553147,0.1469765068376938,0.27370624997835835,2200.0,0.6833774051000496,109.57436124719686,93.69999999999982,0.00668872929979229,0.4696029163901976,0.8745156351143986,196
2021-07-02,2106.3,2021-07-16,1919.3,2400.0,0.27639636180907345,0.0294190522072091,0.0,0.0294190522072091,0.11389995448706669,0.2284257328998865,1900.0,0.7254961335993867,82.76704546474241,0.0,0.039294993811300576,0.4598384521622556,0.9222034892265016,182
2021-07-16,1919.3,2021-07-30,2384.1,2100.0,0.33135160715941314,0.03435049095839157,0.11916446457782807,-0.0848139736194365,0.08206658124183663,0.17829941757899032,1800.0,0.6715343304737618,83.19355680253352,0.0,0.043345780650515045,0.4046430136344057,0.8791351189080837,168
2021-07-30,2384.1,2021-08-13,3046.9,2700.0,0.2896611086885844,0.03156445059526325,0.11385342479241199,-0.08228897419714874,0.18234604774426377,0.432183814458807,2200.0,0.7056579409131003,86.63055260961812,0.0,0.03633679485324363,0.34628714629834945,0.8207455090837503,154
2021-08-13,3046.9,2021-08-27,3092.9,3500.0,0.28303370718782905,0.032570996775145945,0.0,0.032570996775145945,0.28836421760313824,0.7518067101796104,2800.0,0.7043602587590376,120.8672259214568,0.0,0.03966891789079287,0.2990826466689316,0.7797511859582859,140
2021-08-27,3092.9,2021-09-10,3424.5,3500.0,0.27362120538248336,0.02752526933741467,0.0,0.02752526933741467,0.24772458419505083,0.7176148669142345,2900.0,0.6758053881428451,126.07434576218532,0.0,0.040762503075490744,0.2495157105441017,0.7228034472110882,126
2021-09-10,3424.5,2021-09-24,3154.5,3840.0,0.3015382048024571,0.032554619820706086,0.0,0.032554619820706086,0.2143006322361578,0.6983904532696215,3200.0,0.6761631414131917,149.71150602302373,45.5,0.030431159592064164,0.20057717956953436,0.6536667012757146,112
2021-09-24,3154.5,2021-10-08,3588.3,3500.0,0.287427623925813,0.026810701980002394,0.0246077529749464,0.002202949005055993,0.17601588228524911,0.6555693574909788,2900.0,0.712096186480447,111.92987338706234,0.0,0.035482603704885825,0.16512119067209596,0.6149921897481125,98
2021-10-08,3588.3,2021-10-22,4053.9,4000.0,0.296987992894695,0.030075229924158613,0.013295838575199214,0.0167793913489594,0.1734308739090693,0.7535984402001226,3300.0,0.711546822664289,127.5013742522342,0.0,0.035532529123048294,0.12519629639684182,0.5440077164862769,84
2021-10-22,4053.9,2021-11-05,4535.3,4500.0,0.3147547594361262,0.03369844985256544,0.0077833880889908455,0.025915061763574596,0.15406634309560574,0.8033459318556585,3700.0,0.724377319290156,136.93394404684364,0.0,0.03377832310783286,0.08658710832553584,0.4514899219831512,70
2021-11-05,4535.3,2021-11-19,3998.3,5000.0,0.3161012023370071,0.03229474068107727,0.0,0.03229474068107727,0.12491412409106828,0.8141724159507129,4200.0,0.7008319380273778,165.35395422073634,201.69999999999982,-0.008014033422102943,0.051083277756245105,0.3329535068040976,56
2021-11-19,3998.3,2021-12-03,4515.0,4500.0,0.28240485149370853,0.02854746373872802,0.0033222591362126247,0.025225204602515393,0.08972183985833704,0.7797255130545957,3600.0,0.7364095781316808,139.40849082133286,0.0,0.034866941155324224,0.05957474517731254,0.5177329045171208,42
2021-12-03,4515.0,2021-12-17,3958.4,5000.0,0.3053250136309336,0.030636138212133342,0.0,0.030636138212133342,0.06290972458175892,0.8200731954407859,4200.0,0.6902352614482519,175.52071025529926,241.5999999999999,-0.01463550160458486,0.023875343814157013,0.3112321604345468,28
2021-12-17,3958.4,2021-12-31,3709.5,4400.0,0.30449989773937125,0.031314239015149535,0.0,0.031314239015149535,0.031314239015149514,0.8164069457521123,3680.0,0.6906849298228483,154.7055234421232,0.0,0.039082842421716654,0.03908284242171667,1.0189455345661844,14
